2018-04-20 19:07:50,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:06:46,"b'\xf0\x9f\x9a\x80 Launch Day! \xf0\x9f\x9a\x80  So proud that @PostlightStudio got to partner with @PBS to build the web site for #GreatReadPBS, a\xe2\x80\xa6 https://t.co/AcUi2mRn1I'",
2018-04-20 19:06:35,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 19:04:33,b'RT @IreadYA: Can you guess America\xe2\x80\x99s most-loved novel? \xf0\x9f\x93\x9a\xf0\x9f\xa4\x94 Find out if your pick is on The #GreatReadPBS list! https://t.co/TrJiMF6viA https\xe2\x80\xa6',
2018-04-20 19:04:29,"b"" #GreatReadPBS RT @PBS: Are you ready to get your READ on? Join The Great American Read and help choose America's best-loved novel! The book list will be\xe2\x80\xa6""",
2018-04-20 19:03:55,"b' #GreatReadPBS The Great American Read (8-part series) is coming to @PBS on May 22nd - here is info about it, as well as the 100 n\xe2\x80\xa6 https://t.co/hs4zprlcXq'",
2018-04-20 19:03:54,"b""RT @PBS: .@sfosternyc shares her favorite book for #GreatReadPBS. THIS FRIDAY, don't miss the book list reveal, and later watch Sutton's pe\xe2\x80\xa6""",
2018-04-20 19:03:43,b'#GreatReadPBS Glad to see my favorites on your list #FlowersInTheAttic #TheAlchemist #GoneWithTheWind',
2018-04-20 19:03:25,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:03:08,"b' #GreatReadPBS I got ""You\'ve read 22 out of 100 books on the list!"" on ""How Many Books Have You Read From the List of 100?"". What\xe2\x80\xa6 https://t.co/qpsn0YcFLG'",
2018-04-20 19:03:01,b'The Great American Read book list has been revealed! How many have you read? https://t.co/e8OfIFOYsh #GreatReadPBS https://t.co/yiPav190VY',
2018-04-20 19:02:55,"b"" #GreatReadPBS RT @OutsidersHouse: Here's the list of America\xe2\x80\x99s 100 most-loved books brought to you by The Great American Read. The Outsiders by S.E. Hint\xe2\x80\xa6""",
2018-04-20 19:02:49,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 19:02:39,"b"" #GreatReadPBS Here's the list of America\xe2\x80\x99s 100 most-loved books brought to you by The Great American Read. The Outsiders by S.E.\xe2\x80\xa6 https://t.co/kDN93sz93D""",
2018-04-20 19:02:17,b'RT @HoustonPubMedia: Can you guess America\xe2\x80\x99s most-loved novel? Find out if your pick is on The #GreatReadPBS list! Follow @PBS for info. ht\xe2\x80\xa6',
2018-04-20 19:01:29,b' #GreatReadPBS RT @TheBlueMare: .@Colts quarterback Andrew Luck is known for his love of reading. Hoosier and best selling author @JohnGreen is known for\xe2\x80\xa6',
2018-04-20 19:01:03,b'Can you guess America\xe2\x80\x99s most-loved novel? Find out if your pick is on The #GreatReadPBS list! Follow @PBS for info.\xe2\x80\xa6 https://t.co/3U2bQyMhxG',
2018-04-20 19:00:08,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:59:58,"b' #GreatReadPBS RT @simonschuster: This summer, @PBS is kicking off the #GreatAmericanRead, a quest to find America\xe2\x80\x99s most beloved book. Today, the top 100\xe2\x80\xa6'",
2018-04-20 18:59:21,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:59:01,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:58:32,"b'RT @wfyi: Summer reading is going to be awesome this year! Stay tuned for the release of the #GreatReadPBS book list next Friday, April 20.\xe2\x80\xa6'",
2018-04-20 18:58:20,"b' #GreatReadPBS RT @simonschuster: This summer, @PBS is kicking off the #GreatAmericanRead, a quest to find America\xe2\x80\x99s most beloved book. Today, the top 100\xe2\x80\xa6'",
2018-04-20 18:58:10,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:56:53,"b' #GreatReadPBS I got ""You\'ve read 40 out of 100 books on the list!"" on ""How Many Books Have You Read From the List of 100?"". What\xe2\x80\xa6 https://t.co/xdTDwmH4hR'",
2018-04-20 18:56:33,"b""Ahhhhhhhhhh!!!!!!! Yo! I can't believe I made the promo!!! \xf0\x9f\x98\xb1\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x92\x83\xf0\x9f\x8f\xbe\xf0\x9f\x92\x83\xf0\x9f\x8f\xbe\xf0\x9f\x92\x83\xf0\x9f\x8f\xbe\n\n#GreatReadPBS https://t.co/1jJcWZi9Sv""",
2018-04-20 18:56:09,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:55:54,"b' #GreatReadPBS RT @OffTheShelf: This summer, PBS is kicking off the Great American Read, a quest to find America\xe2\x80\x99s most beloved book. Today, the top 100 b\xe2\x80\xa6'",
2018-04-20 18:55:05,b' #GreatReadPBS The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote af\xe2\x80\xa6 https://t.co/5gjmiFeL9a',
2018-04-20 18:54:37,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:52:29,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:51:54,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:51:15,"b""TODAY, @PBS reveals The #GreatReadPBS list! Will you help pick America's best-loved novel? Learn more at\xe2\x80\xa6 https://t.co/nCm1a6IKRA""",
2018-04-20 18:51:13,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:51:02,"b'Check out ""How Many Books Have You Read From the List of 100?"" https://t.co/vjATFuj2Vs #GreatReadPBS'",
2018-04-20 18:50:30,b' #GreatReadPBS RT @pwmorris: The Great American Read PBS book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after th\xe2\x80\xa6',
2018-04-20 18:50:10,b'Can you guess America\xe2\x80\x99s most-loved novel? Find out if your pick is on The\n#GreatReadPBS list! Follow @PBS for info. https://t.co/u0BVNf514A',
2018-04-20 18:50:03,b' #GreatReadPBS The Great American Read PBS book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vot\xe2\x80\xa6 https://t.co/wq0O4JQLEL',
2018-04-20 18:49:55,"b' #GreatReadPBS I have returned to this many times today &amp; continue to find more favorites. Especially, The Book Thief. I may rerea\xe2\x80\xa6 https://t.co/s0cibNobPI'",
2018-04-20 18:49:24,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 18:48:42,"b' #GreatReadPBS RT @OffTheShelf: This summer, PBS is kicking off the Great American Read, a quest to find America\xe2\x80\x99s most beloved book. Today, the top 100 b\xe2\x80\xa6'",
2018-04-20 18:48:21,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 18:48:16,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:46:38,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:46:31,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:46:08,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:46:00,"b""RT @Scholastic: Can you guess America\xe2\x80\x99s most-loved novel? We're thrilled to see two beloved Scholastic titles on The #GreatReadPBS list! Di\xe2\x80\xa6""",
